track_id,track_name,artist_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,data_lancamento,total_playlists,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,quartil_streams,classificacao_streams,quartil_bpm,classificacao_bpm,quartil_danceability,classificacao_danceability,quartil_valence,classificacao_valence,quartil_energy,classificacao_energy,quartil_acousticness,classificacao_acousticness,quartil_instrumentalness,classificacao_instrumentalness,quartil_liveness,classificacao_liveness,quartil_speechiness,quartil_total_playlists,classificacao_speechiness,classificacao_total_playlists
5337859,ALIEN SUPERSTAR,Beyonc,1,2688,0,171788484,2022-07-29,2763,39,47,36,0,122,A#,Minor,55,46,64,0,0,17,10,2,medio,3,medio,1,baixo,2,medio,2,medio,1,baixo,2,medio,3,medio,3,3,medio,medio
7697062,Cinema,Harry Styles,1,2171,0,189236868,2022-05-20,2217,18,1,28,0,106,A,Minor,83,90,64,35,5,9,4,2,medio,2,medio,4,alto,4,alto,2,medio,3,medio,4,alto,1,baixo,2,2,medio,medio
5697442,DARARI,Treasure,1,328,0,182978249,2022-02-15,345,10,21,7,0,85,Ausente,Major,72,55,64,49,0,7,4,2,medio,1,baixo,3,medio,3,medio,2,medio,4,alto,2,medio,1,baixo,2,1,medio,baixo
8803071,How Do I Say Goodbye,Dean Lewis,1,2163,15,284785823,2022-08-05,2293,72,97,58,0,82,G#,Major,40,39,64,21,0,7,7,2,medio,1,baixo,1,baixo,2,medio,2,medio,3,medio,1,baixo,1,baixo,3,2,medio,medio
2661792,Vampiro,"Matu, Wiu, ",3,540,4,187772591,2022-01-30,605,26,3,39,0,115,G#,Minor,78,63,64,1,0,7,4,2,medio,2,medio,3,medio,3,medio,2,medio,1,baixo,2,medio,1,baixo,2,1,medio,baixo
1392259,Ojos Marrones,Lasso,1,795,11,263280370,2022-02-06,836,26,18,15,1,120,G#,Minor,81,72,65,4,0,14,4,2,medio,2,medio,4,alto,4,alto,2,medio,1,baixo,2,medio,3,medio,2,1,medio,baixo
2762640,Freaky Deaky,"Tyga, Doja Cat",2,1729,0,153240879,2022-02-25,1774,26,1,19,0,104,D,Minor,80,24,65,2,0,9,4,2,medio,2,medio,4,alto,1,baixo,2,medio,1,baixo,2,medio,1,baixo,2,2,medio,medio
6347306,Dua Lipa,Jack Harlow,1,1992,0,150500965,2022-05-06,2030,35,0,3,0,158,B,Major,83,41,65,0,10,11,8,2,medio,4,alto,4,alto,2,medio,2,medio,1,baixo,4,alto,2,medio,3,2,medio,medio
8333879,TO THE MOON,Jnr Choi,1,2979,0,245095641,2021-11-05,3182,44,0,159,0,144,D,Major,74,39,65,5,1,11,35,2,medio,4,alto,3,medio,2,medio,2,medio,1,baixo,4,alto,2,medio,4,3,alto,medio
1633065,Aguacero,Bad Bunny,1,829,0,283359161,2022-05-06,843,4,15,10,0,121,F#,Minor,86,67,65,42,0,35,7,2,medio,3,medio,4,alto,3,medio,2,medio,3,medio,2,medio,4,alto,3,1,medio,baixo
5724140,Attention,NewJeans,1,799,12,264717480,2022-08-01,822,14,141,9,0,105,A#,Minor,81,70,65,24,0,8,4,2,medio,2,medio,4,alto,3,medio,2,medio,3,medio,2,medio,1,baixo,2,1,medio,baixo
1545230,PUFFIN ON ZOOTIEZ,Future,1,2350,0,254218729,2022-04-29,2401,28,42,23,0,125,G#,Major,88,28,66,6,0,13,31,2,medio,3,medio,4,alto,1,baixo,3,medio,2,medio,3,medio,3,medio,4,3,alto,medio
1718193,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Travis Scott, 21 Savage, Metro Boomin",3,1602,0,195516622,2022-12-02,1626,12,22,12,0,88,G,Minor,49,24,66,19,0,18,29,2,medio,1,baixo,1,baixo,1,baixo,3,medio,3,medio,2,medio,3,medio,4,2,alto,medio
8779560,Thousand Miles,The Kid Laroi,1,2050,0,244741137,2022-04-22,2148,52,9,46,0,81,G,Major,38,20,66,9,0,9,8,2,medio,1,baixo,1,baixo,1,baixo,2,medio,2,medio,1,baixo,1,baixo,3,2,medio,medio
2352439,KU LO SA - A COLORS SHOW,Oxlade,1,2019,8,222410722,2022-06-10,2243,117,72,107,1,93,A#,Minor,65,79,66,31,0,22,7,2,medio,1,baixo,2,medio,4,alto,3,medio,3,medio,3,medio,3,medio,3,2,medio,medio
7159285,Makeba,Jain,1,6060,53,165484133,2015-06-22,8913,150,148,2703,22,116,D,Major,82,40,66,39,51,25,7,2,medio,2,medio,4,alto,2,medio,3,medio,3,medio,4,alto,4,alto,3,4,medio,alto
8729578,Pass The Dutchie,Musical Youth,1,5328,0,195918494,1982-01-01,6282,54,76,900,0,151,G,Major,73,88,67,20,0,32,5,2,medio,4,alto,3,medio,4,alto,3,medio,3,medio,3,medio,4,alto,2,4,medio,alto
1488746,Oi Balde - Ao Vivo,Z Neto & Crist,1,845,2,145458418,2023-02-14,904,12,57,47,1,108,D,Major,67,55,67,60,0,80,5,2,medio,2,medio,2,medio,3,medio,3,medio,4,alto,3,medio,4,alto,2,1,medio,baixo
7757967,"Peso Pluma: Bzrp Music Sessions, Vol. 55","Bizarrap, Peso Pluma",2,1313,40,200647221,2023-05-31,1362,17,152,32,11,133,F,Minor,85,81,67,26,0,12,5,2,medio,3,medio,4,alto,4,alto,3,medio,3,medio,3,medio,2,medio,2,2,medio,medio
4064553,Polaroid Love,ENHYPEN,1,461,0,211372494,2022-01-10,488,10,56,17,0,138,G,Minor,74,65,67,46,0,36,4,2,medio,3,medio,3,medio,3,medio,3,medio,4,alto,3,medio,4,alto,2,1,medio,baixo
2484929,Mas Rica Que Ayer,"Mambo Kingz, DJ Luian, Anuel Aa",3,1208,34,146409671,2023-03-02,1238,10,41,20,0,94,B,Major,82,53,67,34,0,9,8,2,medio,1,baixo,4,alto,3,medio,3,medio,3,medio,3,medio,1,baixo,3,2,medio,medio
7531207,Massive,Drake,1,5263,0,195628667,2022-06-17,5390,66,89,61,0,125,E,Minor,51,5,68,12,2,15,6,2,medio,3,medio,1,baixo,1,baixo,3,medio,2,medio,4,alto,3,medio,2,3,medio,medio
1710471,Chanel,"Becky G, Peso Pluma",2,681,10,161460990,2023-03-30,717,15,92,21,2,132,D,Major,85,53,68,40,0,9,4,2,medio,3,medio,4,alto,3,medio,3,medio,3,medio,3,medio,1,baixo,2,1,medio,baixo
7412049,El Merengue,"Marshmello, Manuel Turizo",2,2114,44,223633238,2023-03-03,2304,80,75,110,11,124,G#,Minor,78,70,68,3,1,11,4,2,medio,3,medio,3,medio,3,medio,3,medio,1,baixo,4,alto,2,medio,2,2,medio,medio
7349725,VIBE (feat. Jimin of BTS),"TAEYANG, Jimin",2,415,2,152850295,2023-01-13,451,15,40,21,1,100,Ausente,Major,79,60,68,7,0,26,4,2,medio,2,medio,4,alto,3,medio,3,medio,2,medio,3,medio,4,alto,2,1,medio,baixo
4518298,When You're Gone,Shawn Mendes,1,2092,0,255120451,2022-03-31,2211,75,11,44,0,147,F,Major,60,58,69,2,0,58,4,2,medio,4,alto,2,medio,3,medio,3,medio,1,baixo,2,medio,4,alto,1,2,baixo,medio
2582262,Bar,"Tini, L-Gante",2,755,4,200972675,2021-11-11,777,22,3,0,0,94,C#,Major,52,68,69,13,0,33,8,2,medio,1,baixo,1,baixo,3,medio,3,medio,2,medio,2,medio,4,alto,3,1,medio,baixo
1633830,Esquea-Me Se For C,"Marlia Mendona, Maiara &",2,580,0,258316038,2021-10-14,697,24,92,93,0,122,F#,Minor,80,62,69,28,0,13,7,2,medio,3,medio,4,alto,3,medio,3,medio,3,medio,3,medio,3,medio,3,1,medio,baixo
4945945,AMARGURA,Karol G,1,1133,39,153372011,2023-02-24,1170,14,71,23,10,107,F#,Minor,92,55,70,18,0,15,7,2,medio,2,medio,4,alto,3,medio,3,medio,3,medio,3,medio,3,medio,3,2,medio,medio
1438195,Spin Bout U,"Drake, 21 Savage",2,1652,2,198365537,2022-11-04,1688,26,52,10,0,130,G,Major,77,20,70,1,0,16,5,2,medio,3,medio,3,medio,1,baixo,3,medio,1,baixo,3,medio,3,medio,2,2,medio,medio
6339593,El Apag,Bad Bunny,1,1209,0,212351890,2022-05-06,1232,9,7,14,0,118,G#,Major,63,60,70,5,0,9,31,2,medio,2,medio,2,medio,3,medio,3,medio,1,baixo,3,medio,1,baixo,4,2,alto,medio
3169976,Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,3983,0,190625045,2022-05-27,4175,73,45,119,0,100,B,Minor,82,76,70,16,0,8,5,2,medio,2,medio,4,alto,4,alto,3,medio,2,medio,3,medio,1,baixo,2,3,medio,medio
6402604,Thought You Should Know,Morgan Wallen,1,968,4,203221468,2022-05-06,985,16,53,1,0,140,F#,Major,53,51,70,49,0,14,3,2,medio,3,medio,1,baixo,2,medio,3,medio,4,alto,2,medio,3,medio,1,2,baixo,medio
2540650,Too Many Nights (feat. Don Toliver & with Future),"Future, Metro Boomin, Don Toliver",3,2110,58,286400165,2022-12-02,2146,17,119,19,2,88,G,Minor,68,17,71,15,0,11,5,2,medio,1,baixo,2,medio,1,baixo,3,medio,2,medio,3,medio,2,medio,2,2,medio,medio
8597238,Run Rudolph Run - Single Version,Chuck Berry,1,8612,0,245350949,1958-01-01,8784,120,30,52,0,152,G,Minor,69,94,71,79,0,7,8,2,medio,4,alto,2,medio,4,alto,3,medio,4,alto,3,medio,1,baixo,3,4,medio,alto
3657141,What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",2,802,0,154797871,2021-11-19,823,13,27,8,0,120,E,Major,72,54,71,26,0,10,4,2,medio,2,medio,3,medio,3,medio,3,medio,3,medio,3,medio,2,medio,2,1,medio,baixo
2142936,TUS LGR,"Sech, Mora",2,1308,2,184622518,2022-04-01,1340,23,16,9,0,174,C#,Major,68,45,71,18,0,11,25,2,medio,4,alto,2,medio,2,medio,3,medio,3,medio,3,medio,2,medio,4,2,alto,medio
4342968,Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,5290,0,286739476,2022-03-18,5571,139,73,142,0,123,E,Minor,60,46,71,3,0,16,4,2,medio,3,medio,2,medio,2,medio,3,medio,1,baixo,2,medio,3,medio,1,3,baixo,medio
4335470,Nosso Quadro,"Ana Castela, AgroPlay",2,894,9,233801632,2023-02-02,974,14,88,66,3,160,A,Major,69,61,71,33,0,31,20,2,medio,4,alto,3,medio,3,medio,3,medio,3,medio,3,medio,4,alto,4,2,alto,medio
1696728,Rara Vez,"Taiu, Milo j",2,893,38,248088961,2023-02-08,936,19,23,24,3,120,F,Minor,84,96,71,18,0,34,17,2,medio,2,medio,4,alto,4,alto,3,medio,3,medio,3,medio,4,alto,4,2,alto,medio
8126826,Ginseng Strip 2002,Yung Lean,1,4310,0,240769997,2013-08-16,4436,13,0,113,1,115,C#,Major,60,37,71,8,0,48,4,2,medio,2,medio,2,medio,2,medio,3,medio,2,medio,2,medio,4,alto,1,3,baixo,medio
5678676,MORE,j-hope,1,565,0,155795783,2022-07-01,582,6,52,11,0,97,D,Major,78,31,72,1,0,11,4,2,medio,1,baixo,3,medio,1,baixo,3,medio,1,baixo,3,medio,2,medio,2,1,medio,baixo
7699876,My Only Wish (This Year),Britney Spears,1,6952,0,261116938,2000-11-07,7353,115,53,286,0,147,Ausente,Major,67,69,72,17,0,19,3,2,medio,4,alto,2,medio,3,medio,3,medio,2,medio,3,medio,3,medio,1,4,baixo,alto
2770990,Moonlight,Kali Uchis,1,2649,42,256483385,2023-02-24,2773,67,79,57,1,137,G,Minor,64,88,72,51,0,17,5,2,medio,3,medio,2,medio,4,alto,3,medio,4,alto,3,medio,3,medio,2,3,medio,medio
8507943,Grapejuice,Harry Styles,1,1986,0,199587884,2022-05-20,2008,7,1,15,0,183,F,Major,65,88,72,36,14,20,3,2,medio,4,alto,2,medio,4,alto,3,medio,3,medio,4,alto,3,medio,1,2,baixo,medio
4832204,If We Ever Broke Up,Mae Stephens,1,2040,4,165584767,2023-02-10,2187,81,27,66,9,116,G,Major,90,96,73,62,0,9,4,2,medio,2,medio,4,alto,4,alto,3,medio,4,alto,3,medio,1,baixo,2,2,medio,medio
2708944,Frgil (feat. Grupo Front,"Yahritza Y Su Esencia, Grupo Frontera",2,672,34,188933502,2023-04-07,715,19,108,24,9,150,F#,Major,61,39,73,37,0,11,3,2,medio,4,alto,2,medio,2,medio,3,medio,3,medio,3,medio,2,medio,1,1,baixo,baixo
1640645,ELEVEN,IVE,1,521,1,247737946,2021-12-01,549,17,89,11,0,120,A,Major,83,59,73,6,0,5,11,2,medio,2,medio,4,alto,3,medio,3,medio,2,medio,3,medio,1,baixo,3,1,medio,baixo
2733163,PLAYA DEL INGL,"Myke Towers, Quevedo",2,1701,15,221409663,2022-12-15,1765,30,15,34,2,113,G,Minor,79,66,74,8,0,11,5,2,medio,2,medio,4,alto,3,medio,3,medio,2,medio,3,medio,2,medio,2,2,medio,medio
8693885,Forget Me,Lewis Capaldi,1,2520,4,239411309,2022-09-09,2697,93,95,84,9,102,C#,Minor,67,72,74,30,0,36,4,2,medio,2,medio,2,medio,4,alto,3,medio,3,medio,3,medio,4,alto,1,3,baixo,medio
6427223,Problem,"Alvaro Diaz, Rauw Alejandro",2,1517,0,209768491,2021-10-22,1574,42,7,15,0,92,D,Minor,73,37,74,28,0,14,6,2,medio,1,baixo,3,medio,2,medio,3,medio,3,medio,3,medio,3,medio,3,2,medio,medio
8555603,Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,4627,0,237351106,2022-05-13,4697,38,13,32,0,101,C#,Minor,78,40,74,36,0,17,27,2,medio,2,medio,3,medio,2,medio,3,medio,3,medio,3,medio,3,medio,4,3,alto,medio
6046483,Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,1112,4,191873381,2022-05-20,1199,22,2,65,1,135,G#,Major,77,74,74,47,0,34,8,2,medio,3,medio,3,medio,4,alto,3,medio,4,alto,3,medio,4,alto,3,2,medio,medio
7500786,Pantysito,"Feid, Alejo, Robi",3,2995,0,273005485,2022-03-18,3074,49,17,30,0,98,G,Minor,83,63,74,14,0,16,6,2,medio,1,baixo,4,alto,3,medio,3,medio,2,medio,3,medio,3,medio,3,3,medio,medio
1587452,The Great War,Taylor Swift,1,1274,0,181382590,2022-10-21,1286,1,6,11,0,96,F,Major,57,55,74,22,0,8,4,2,medio,1,baixo,1,baixo,3,medio,3,medio,3,medio,2,medio,1,baixo,1,2,baixo,medio
4012549,"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,1401,0,248511839,2022-06-08,1444,26,16,17,0,128,C#,Minor,82,42,75,6,0,63,6,2,medio,3,medio,4,alto,2,medio,3,medio,2,medio,3,medio,4,alto,3,2,medio,medio
6549461,Betty (Get Money),Yung Gravy,1,2402,0,221752937,2022-06-10,2473,45,2,26,0,102,C#,Major,73,62,75,0,0,34,8,2,medio,2,medio,3,medio,3,medio,3,medio,1,baixo,3,medio,4,alto,3,3,medio,medio
2407166,S,"Anuel Aa, Myke Towers, Jhay Cortez",3,903,0,177129919,2021-11-18,948,30,26,15,0,90,F#,Minor,63,75,75,17,0,11,8,2,medio,1,baixo,2,medio,4,alto,3,medio,2,medio,3,medio,2,medio,3,2,medio,medio
7870658,"Cay La Noche (feat. Cruz Cafun, Abhir Hathi, Bejo, EL IMA)","Quevedo, La Pantera, Juseph, Cruz Cafun, Bjo, Abhir Hathi",7,1034,1,245400167,2022-01-14,1065,19,5,12,0,174,F,Minor,67,74,75,44,0,7,30,2,medio,4,alto,2,medio,4,alto,3,medio,4,alto,3,medio,1,baixo,4,2,alto,medio
4830246,IDGAF (with blackbear),"Blackbear, BoyWithUke",2,625,0,197643795,2022-03-18,648,10,2,13,0,98,F,Major,78,83,75,41,0,27,8,2,medio,1,baixo,3,medio,4,alto,3,medio,3,medio,3,medio,4,alto,3,1,medio,baixo
6026926,BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,836,0,159240673,2022-08-18,863,14,1,13,0,102,A,Major,84,43,75,5,0,6,8,2,medio,2,medio,4,alto,2,medio,3,medio,1,baixo,3,medio,1,baixo,3,1,medio,baixo
7881394,Like Crazy (English Version),Jimin,1,373,19,173627354,2023-03-24,382,4,72,5,0,120,G,Major,62,32,76,0,0,39,4,2,medio,2,medio,2,medio,1,baixo,3,medio,1,baixo,3,medio,4,alto,2,1,medio,baixo
2797126,Caile,Luar La L,1,1494,2,273914335,2020-12-18,1526,17,12,15,0,122,Ausente,Major,70,46,76,30,0,9,45,2,medio,3,medio,3,medio,2,medio,3,medio,3,medio,3,medio,1,baixo,4,2,alto,medio
3867590,Christmas (Baby Please Come Home),Darlene Love,1,9122,0,242767149,1963-11-22,9455,121,58,212,0,126,D#,Major,34,35,76,39,0,8,5,2,medio,3,medio,1,baixo,2,medio,3,medio,3,medio,2,medio,1,baixo,2,4,medio,alto
1539892,295,Sidhu Moose Wala,1,246,4,183273246,2021-05-15,250,4,106,0,0,90,B,Minor,68,54,76,21,0,11,20,2,medio,1,baixo,2,medio,3,medio,3,medio,3,medio,3,medio,2,medio,4,1,alto,baixo
5560446,Coco Chanel,"Bad Bunny, Eladio Carrion",2,1962,38,250305248,2023-03-17,2019,28,89,29,5,150,D,Major,68,14,76,4,0,10,4,2,medio,4,alto,2,medio,1,baixo,3,medio,1,baixo,3,medio,2,medio,2,2,medio,medio
5086845,Talk,YEAT,1,920,0,148461629,2022-09-02,938,10,1,8,0,140,E,Minor,70,26,76,8,0,54,23,2,medio,3,medio,3,medio,1,baixo,3,medio,2,medio,3,medio,4,alto,4,2,alto,medio
4538543,Heaven,Niall Horan,1,1553,2,144584800,2023-02-17,1662,61,6,48,0,92,F,Major,57,68,76,7,0,33,3,2,medio,1,baixo,1,baixo,3,medio,3,medio,2,medio,2,medio,4,alto,1,2,baixo,medio
4343383,The Astronaut,Jin,1,481,9,203436468,2022-10-28,506,10,100,15,1,125,F,Major,54,22,76,0,0,14,3,2,medio,3,medio,1,baixo,1,baixo,3,medio,1,baixo,2,medio,3,medio,1,1,baixo,baixo
1461831,Stay Alive (Prod. SUGA of BTS),Jung Kook,1,590,5,246376690,2022-02-11,614,4,113,20,0,130,D,Minor,51,50,76,30,0,10,7,2,medio,3,medio,1,baixo,2,medio,3,medio,3,medio,2,medio,2,medio,3,1,medio,baixo
1647815,Se Le Ve,"Arcangel, De La Ghetto, Justin Quiles, Lenny Tavrez, Sech, Dalex, Dimelo Flow, Rich Music",8,1560,0,223319934,2021-08-12,1632,72,0,0,0,84,G,Minor,56,61,76,10,0,14,11,2,medio,1,baixo,1,baixo,3,medio,3,medio,2,medio,2,medio,3,medio,3,2,medio,medio
8246992,Tormenta (feat. Bad Bunny),"Gorillaz, Bad Bunny",2,1529,0,149778242,2023-02-24,1600,32,18,39,2,95,Ausente,Major,64,30,77,46,0,38,6,2,medio,1,baixo,2,medio,1,baixo,3,medio,4,alto,3,medio,4,alto,3,2,medio,medio
4579313,2 Be Loved (Am I Ready),Lizzo,1,3682,6,247689123,2022-07-14,3881,41,0,158,2,156,G,Major,72,92,77,9,0,8,11,2,medio,4,alto,3,medio,4,alto,4,alto,2,medio,4,alto,1,baixo,3,3,medio,medio
1346774,Hold Me Closer,"Elton John, Britney Spears",2,4967,0,284216603,2017-11-10,5309,165,10,177,4,126,Ausente,Major,67,49,77,11,0,19,11,2,medio,3,medio,2,medio,2,medio,3,medio,2,medio,3,medio,3,medio,3,3,medio,medio
2432426,Escapism. - Sped Up,"RAYE, 070 Shake",2,1368,0,184308753,2022-11-25,1391,12,1,11,0,108,F#,Minor,44,38,77,9,0,9,20,2,medio,2,medio,1,baixo,2,medio,3,medio,2,medio,2,medio,1,baixo,4,2,alto,medio
4528930,Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,2942,0,271666301,2022-05-12,3027,42,28,43,0,125,Ausente,Major,50,39,78,4,0,11,33,2,medio,3,medio,1,baixo,2,medio,4,alto,1,baixo,3,medio,2,medio,4,3,alto,medio
6778924,X SI VOLVEMOS,"Karol G, Romeo Santos",2,2127,33,266624541,2023-02-02,2225,45,80,53,8,178,C#,Minor,79,58,78,34,0,11,25,2,medio,4,alto,4,alto,3,medio,4,alto,3,medio,4,alto,2,medio,4,2,alto,medio
5667205,Tattoo,Loreen,1,2988,59,201660859,2023-02-25,3207,74,102,145,18,150,D#,Minor,55,30,78,24,0,12,8,2,medio,4,alto,1,baixo,1,baixo,4,alto,3,medio,3,medio,3,medio,3,3,medio,medio
6642483,10 Things I Hate About You,Leah Kate,1,1301,0,185550869,2022-03-23,1339,23,1,15,0,154,G#,Major,54,45,79,1,0,17,5,2,medio,4,alto,1,baixo,2,medio,4,alto,1,baixo,3,medio,3,medio,2,2,medio,medio
2848319,Ensame,Bad Bunny,1,1112,3,279737940,2022-05-06,1131,7,25,12,0,105,G#,Major,81,77,79,19,0,47,8,2,medio,2,medio,4,alto,4,alto,4,alto,3,medio,4,alto,4,alto,3,2,medio,medio
5426643,Less Than Zero,The Weeknd,1,2800,0,200660871,2022-01-07,2879,18,77,61,0,143,Ausente,Major,53,50,79,0,0,8,3,2,medio,4,alto,1,baixo,2,medio,4,alto,1,baixo,3,medio,1,baixo,1,3,baixo,medio
6333549,Malas Decisiones,Kenia OS,1,542,2,156214700,2022-10-26,586,23,2,21,0,110,G#,Minor,81,64,79,5,0,31,3,2,medio,2,medio,4,alto,3,medio,4,alto,1,baixo,4,alto,4,alto,1,1,baixo,baixo
5478299,MERCHO,"Migrantes, LiL CaKe, Nico Valdi",3,1267,20,231332117,2022-12-16,1364,41,22,56,4,93,F#,Minor,84,96,79,43,0,18,11,2,medio,1,baixo,4,alto,4,alto,4,alto,4,alto,4,alto,3,medio,3,2,medio,medio
2726514,DANCE CRIP,Trueno,1,731,0,198883004,2021-11-17,769,14,14,24,0,106,Ausente,Major,86,86,79,11,0,8,9,2,medio,2,medio,4,alto,4,alto,4,alto,2,medio,4,alto,1,baixo,3,1,medio,baixo
5283123,Prohibidox,Feid,1,1473,12,185392587,2022-09-13,1523,25,36,25,1,180,C#,Minor,65,52,80,5,0,6,25,2,medio,4,alto,2,medio,3,medio,4,alto,1,baixo,4,alto,1,baixo,4,2,alto,medio
3555344,MANIAC,Stray Kids,1,651,0,212234990,2022-03-18,677,6,188,20,0,120,C#,Major,58,71,80,15,0,7,41,2,medio,2,medio,2,medio,4,alto,4,alto,2,medio,3,medio,1,baixo,4,1,alto,baixo
1078549,El Gordo Trae El Mando,Chino Pacas,1,539,21,255932395,2023-01-27,550,7,71,4,2,140,G,Minor,74,96,80,18,0,5,5,2,medio,3,medio,3,medio,4,alto,4,alto,3,medio,4,alto,1,baixo,2,1,medio,baixo
3469822,Gatita,Bellakath,1,1054,0,168684524,2022-10-03,1078,9,0,15,0,101,G,Major,90,76,81,15,24,33,6,2,medio,2,medio,4,alto,4,alto,4,alto,2,medio,4,alto,4,alto,3,2,medio,medio
7543802,Daydreaming,Harry Styles,1,1900,1,187703102,2022-05-20,1938,15,1,23,0,114,E,Minor,71,90,81,31,2,13,3,2,medio,2,medio,3,medio,4,alto,4,alto,3,medio,4,alto,3,medio,1,2,baixo,medio
7654973,Bamba (feat. Aitch & BIA),"Luciano, Aitch, B",3,869,7,146223492,2022-09-22,895,14,12,12,2,138,A#,Major,80,82,81,14,0,13,36,2,medio,3,medio,4,alto,4,alto,4,alto,2,medio,4,alto,3,medio,4,1,alto,baixo
1726395,Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",2,5184,41,156338624,2023-02-03,5440,154,84,102,14,133,F,Major,70,86,81,25,0,25,5,2,medio,3,medio,3,medio,4,alto,4,alto,3,medio,4,alto,4,alto,2,3,medio,medio
5088165,Igualito a Mi Ap,"Fuerza Regida, Peso Pluma",2,265,6,158950978,2022-12-30,278,8,84,5,1,145,E,Minor,76,80,81,19,0,6,9,2,medio,4,alto,3,medio,4,alto,4,alto,3,medio,4,alto,1,baixo,3,1,medio,baixo
8513259,Set Me Free Pt.2,Jimin,1,340,13,168448603,2023-03-17,360,4,71,16,1,132,Ausente,Minor,59,56,82,12,0,12,6,2,medio,3,medio,2,medio,3,medio,4,alto,2,medio,3,medio,3,medio,3,1,medio,baixo
8090551,ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,2341,0,279717388,2022-06-16,2416,37,2,38,2,110,C#,Major,91,59,82,8,0,6,8,2,medio,2,medio,4,alto,3,medio,4,alto,2,medio,4,alto,1,baixo,3,3,medio,medio
4169887,Vai L Em Casa,"Marlia Mendona, George Henrique &",2,772,0,263894529,2021-10-22,868,7,3,89,0,158,G#,Minor,46,62,83,53,0,97,28,2,medio,4,alto,1,baixo,3,medio,4,alto,4,alto,3,medio,4,alto,4,1,alto,baixo
6009839,Plan A,Paulo Londra,1,1105,0,240661097,2022-03-23,1156,32,0,19,0,174,Ausente,Major,58,56,83,5,0,7,4,2,medio,4,alto,2,medio,3,medio,4,alto,1,baixo,3,medio,1,baixo,2,2,medio,medio
3184472,United In Grief,Kendrick Lamar,1,2575,0,156898322,2022-05-13,2591,4,5,12,0,87,G#,Major,52,32,83,24,0,17,43,2,medio,1,baixo,1,baixo,1,baixo,4,alto,3,medio,3,medio,3,medio,4,3,alto,medio
2817956,Boy's a liar,PinkPantheress,1,1225,0,156338624,2022-11-30,1280,27,0,28,13,133,F,Major,66,74,84,25,0,21,4,2,medio,3,medio,2,medio,4,alto,4,alto,3,medio,4,alto,3,medio,2,2,medio,medio
8471839,"Would've, Could've, Should've",Taylor Swift,1,1715,0,177503916,2022-10-21,1727,4,5,8,0,158,G,Major,48,55,84,43,0,15,12,2,medio,4,alto,1,baixo,3,medio,4,alto,3,medio,3,medio,3,medio,4,2,alto,medio
3841850,Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,859,0,178512385,2022-03-31,884,14,0,11,0,82,A#,Major,79,48,84,13,0,21,23,2,medio,1,baixo,4,alto,2,medio,4,alto,2,medio,4,alto,3,medio,4,1,alto,baixo
3317105,Sin Se,"Ovy On The Drums, Quevedo",2,1097,2,209106362,2022-07-22,1128,18,10,13,1,118,B,Minor,82,75,85,33,1,11,4,2,medio,2,medio,4,alto,4,alto,4,alto,3,medio,4,alto,2,medio,2,2,medio,medio
3533833,Celestial,Ed Sheeran,1,1639,0,176474912,2022-09-29,1805,86,14,80,0,123,D,Major,57,50,85,5,0,16,4,2,medio,3,medio,1,baixo,2,medio,4,alto,1,baixo,3,medio,3,medio,1,2,baixo,medio
7070604,TQM,Fuerza Regida,1,584,28,176553476,2023-05-19,615,16,159,15,6,125,F,Minor,79,96,85,27,0,11,6,2,medio,3,medio,4,alto,4,alto,4,alto,3,medio,4,alto,2,medio,3,1,medio,baixo
3814674,Malvada,Z Fe,1,601,0,154119539,2022-01-28,693,28,73,64,0,135,F,Minor,89,89,86,16,0,8,5,2,medio,3,medio,4,alto,4,alto,4,alto,2,medio,4,alto,1,baixo,2,1,medio,baixo
2761463,Down Under (feat. Colin Hay),"Luude, Colin Hay",2,3541,2,252871192,2021-11-19,3648,57,13,50,1,172,B,Minor,31,4,86,1,0,28,17,2,medio,4,alto,1,baixo,1,baixo,4,alto,1,baixo,3,medio,4,alto,4,3,alto,medio
4458161,Radio,Lana Del Rey,1,9389,46,284819874,2011-01-01,9695,24,122,282,3,150,D,Major,42,20,86,21,0,9,9,2,medio,4,alto,1,baixo,1,baixo,4,alto,3,medio,3,medio,1,baixo,3,4,medio,alto
